"logFC","logCPM","F","PValue","FDR","GeneID","Significant","GeneName"
0.363301673568185,5.14542836443924,5.07403325704333,0.0648133925094273,0.266408634319572,"ECs_0210","Not Significant","ribonuclease HI"
-0.375767551298529,7.28438940431606,5.06880622986095,0.0649172918197117,0.266620857948752,"ECs_3530","Not Significant","DNA binding protein"
-0.495429352913425,5.59517246932058,5.04919037263472,0.0653092498376221,0.268014870009421,"ECs_3449","Not Significant","hypothetical protein"
0.421519184999497,2.86631627177704,5.04092631207879,0.0654762403614473,0.2682974775019,"ECs_2443","Not Significant","N,N'-diacetylchitobiose-specific enzyme IIC component of PTS"
0.480311960154843,8.10519465036566,5.03917011722222,0.0655107054128636,0.2682974775019,"ECs_2309","Not Significant","pyridine nucleotide transhydrogenase alpha subunit"
-0.336095927535834,7.07924983028895,5.03791963435994,0.0655359060904465,0.2682974775019,"ECs_0198","Not Significant","outer membrane protein"
-0.53092443391087,1.19550628975494,5.03023204004447,0.0656955705816726,0.26873544950851,"pO157p65","Not Significant","hypothetical protein"
0.330339263461933,7.05159840485109,4.99977193110849,0.0663110392293114,0.271035746080703,"ECs_4612","Not Significant","acetolactate synthase isozyme I large subunit"
-0.41095969607051,6.40208018839898,4.99468144730229,0.0664154139504898,0.271245017262969,"ECs_5236","Not Significant","DNA polymerase III chi subunit HolC"
0.491523798878062,6.0955938644979,4.98367078057773,0.066641938279108,0.271952421729384,"ECs_R0054","Not Significant","tRNA-Tyr"
-0.385953215565017,8.46386284722252,4.97519278079749,0.066817070383009,0.272241476966923,"ECs_1915","Not Significant","fumarate/nitrate reduction transcriptional regulator"
0.409497695996485,5.68365770585703,4.96966277814153,0.066931645866043,0.272241476966923,"ECs_2410","Not Significant","PEP synthetase regulatory protein"
0.945879619136472,-0.964783621399343,4.97284805510007,0.0669933697656654,0.272241476966923,"ECs_4135","Not Significant","hypothetical protein"
-0.462179959779956,4.00855552133402,4.96488518184786,0.0670308748975196,0.272241476966923,"ECs_4294","Not Significant","hypothetical protein"
0.412464394932174,7.60334539447857,4.96469947708876,0.0670347014552231,0.272241476966923,"ECs_2845","Not Significant","glycosyl transferase"
0.35374409684486,6.3036535153683,4.96437583387743,0.0670414301731942,0.272241476966923,"ECs_0771","Not Significant","acyl-CoA thioester hydrolase"
0.647107916174243,1.33763056056843,4.96239086683157,0.0670863627813022,0.272241476966923,"ECs_3228","Not Significant","hypothetical protein"
-0.551980807888325,3.09257420250019,4.93324436428036,0.0676933748657298,0.274486411120896,"ECs_0019","Not Significant","pseudogene"
-0.387246568576195,6.6009287051782,4.92791596552856,0.0678052331589733,0.274721599955459,"ECs_0064","Not Significant","DNA polymerase II"
-0.785345172806796,-0.112582811909287,4.91965249455334,0.0680055216680202,0.275215786986996,"ECs_1777","Not Significant","endodeoxyribonuclease"
-0.412402056936116,6.68878848114334,4.91590858063987,0.068059362486197,0.275215786986996,"ECs_4266","Not Significant","transcriptional repressor GlpR"
0.463017013241883,4.52298640755831,4.91450982311471,0.068089065512172,0.275215786986996,"ECs_3147","Not Significant","inactive two-component system connector protein"
-0.588012454574093,0.747287660904542,4.90849128514542,0.0682244433657189,0.27536701824894,"ECs_0582","Not Significant","anaerobic allantoin catabolic oxamate carbamoyltransferase"
0.387174951057249,3.05997798118939,4.90749653760295,0.0682388566621889,0.27536701824894,"ECs_4666","Not Significant","fimbrial protein"
-0.456492398233713,3.17966393037832,4.90516015548375,0.0682884293442285,0.27536701824894,"ECs_5168","Not Significant","L-ascorbate 6-phosphate lactonase"
-0.424819961650537,4.90482700884861,4.88970648451296,0.0686184306583298,0.276479158600427,"ECs_5074","Not Significant","histidine protein kinase"
-0.376538231051069,3.65826174700441,4.88293629686806,0.0687639393794092,0.276678822290751,"ECs_3975","Not Significant","hexuronate transporter"
0.879630199951876,0.28302310031353,4.88081086053328,0.068824170071861,0.276678822290751,"ECs_2287","Not Significant","phage excisionase"
0.377908162222276,10.348936834723,4.87983294051191,0.068830704859236,0.276678822290751,"ECs_0987","Not Significant","formate transport protein"
-0.370217664120182,6.18649576732581,4.86670231611851,0.0691144022302277,0.277554315209458,"ECs_2824","Not Significant","imidazole glycerol phosphate synthase glutamine amidotransferase subunit"
-0.362928339570429,5.70232589183967,4.86472193660746,0.0691573288828115,0.277554315209458,"ECs_3874","Not Significant","S-transferase"
-0.33890721218628,7.3944188223995,4.85586307962301,0.0693497875050525,0.278107913571755,"ECs_0085","Not Significant","RsmH methyltransferase inhibitor"
0.527691511309092,2.50721207838431,4.85102466224201,0.0694562425432178,0.278316019805934,"ECs_0268","Not Significant","outer membrane phosphoporin protein E"
0.537162613419394,1.26614360218067,4.84212394892832,0.0696537388101118,0.278859952890265,"ECs_1381","Not Significant","transposase"
-0.357580041708719,5.69195342122419,4.83728109227925,0.0697558595693402,0.278859952890265,"ECs_1441","Not Significant","lipoprotein"
0.505727915464907,5.7208957377869,4.83727518894549,0.0697559889997996,0.278859952890265,"ECs_0921","Not Significant","undecaprenyl pyrophosphate phosphatase"
0.976462418398768,0.501823115549651,4.83084049119921,0.0699088408864367,0.279053691848963,"ECs_2803","Not Significant","DNA repair protein"
-0.467423141258006,3.73578014069212,4.83009250315616,0.0699138635920357,0.279053691848963,"ECs_0300","Not Significant","phage repressor protein"
-0.340910779938235,4.68854629624752,4.82005549997391,0.0701351871721493,0.279718209355069,"ECs_4138","Not Significant","pseudogene"
-0.501990917260383,7.87168835856718,4.81526243427834,0.0702412190535647,0.279922233118932,"ECs_1713","Not Significant","4-diphosphocytidyl-2-C-methylerythritol kinase"
-0.583444222270563,0.845262730526436,4.81261170488415,0.0703066734279582,0.279964356874328,"ECs_5780","Not Significant","hypothetical protein"
-0.331617251519612,6.67820721491394,4.8092671645088,0.0703741691602097,0.280014537352753,"ECs_5348","Not Significant","transcriptional regulator"
-0.380215496789285,6.5284354701396,4.79467392690754,0.0706992171190955,0.28108862550624,"ECs_4706","Not Significant","l-threonine dehydratase"
0.366607985099336,4.79771697178337,4.79203959889008,0.0707581207055288,0.281103717849612,"ECs_0960","Not Significant","transporter"
0.819881139362901,3.65008046374183,4.78131230274266,0.070998877657294,0.281689950802058,"ECs_R0074","Not Significant","tRNA-Asn"
0.442458470498176,3.8258458042792,4.78053526435007,0.0710161295297877,0.281689950802058,"ECs_2744","Not Significant","transposase"
0.833028589787786,2.69418718039722,4.77645689648822,0.0711088538354991,0.281838588511951,"ECs_R0044","Not Significant","tRNA-Ser"
0.430507409663793,3.05856142417376,4.77275463431677,0.071191985548442,0.281949004877797,"ECs_0684","Not Significant","molecular chaperone DnaJ"
-0.762875194932028,-0.439637439098167,4.76886873633988,0.0713231370796695,0.282249280250888,"ECs_2772","Not Significant","hypothetical protein"
0.368110602051612,3.57989897598523,4.74476002443448,0.0718265971294964,0.283875065426499,"ECs_1088","Not Significant","hypothetical protein"
-0.750108305690538,6.71635022391371,4.74393982095323,0.0718452674898275,0.283875065426499,"ECs_2327","Not Significant","7-alpha-hydroxysteroid dehydrogenase"
0.52074263740908,1.35199983259998,4.7400281345959,0.071938256792075,0.284022482891931,"ECs_0395","Not Significant","galactoside O-acetyltransferase"
-0.437322378360547,2.61293453193883,4.73180816356763,0.0721240552833945,0.284381435627018,"ECs_1762","Not Significant","hypothetical protein"
-0.517361908058256,3.73874946323953,4.73104277638357,0.0721406739269479,0.284381435627018,"ECs_3257","Not Significant","inner membrane protein"
0.449063250344578,3.52393928053259,4.70225849800315,0.0728058583922878,0.286604965054539,"ECs_4611","Not Significant","acetolactate synthase 1 small subunit"
-0.396546560098619,6.11580160300962,4.6998649688061,0.0728614820005767,0.286604965054539,"ECs_3821","Not Significant","DNA-specific endonuclease I"
-0.385907773428062,3.98081789613388,4.69935927599923,0.0728732875270999,0.286604965054539,"ECs_1866","Not Significant","membrane transport protein"
-0.353764495513963,4.26420792694597,4.69369991720607,0.0730052031121243,0.28673630865847,"ECs_3885","Not Significant","L-glyceraldehyde 3-phosphate reductase"
0.748431062400883,0.435373904850028,4.69350159019166,0.0730212794767947,0.28673630865847,"ECs_3986","Not Significant","inner membrane protein"
-0.404469864538251,9.07957669205003,4.69069678596542,0.0730753188112157,0.28673630865847,"pO157p18","Not Significant","hemolysin A"
-0.332532374891705,6.09134116989453,4.68761906088862,0.0731472967236607,0.286798124971094,"ECs_4413","Not Significant","cellulose synthase catalytic subunit"
-0.310077304404082,7.20011246353951,4.68499945642483,0.0732086337014519,0.286818157074582,"ECs_3765","Not Significant","thiol:disulfide interchange protein DsbC"
-0.687594346910688,1.82635169284653,4.67699479105928,0.0733990515594324,0.287343485805575,"ECs_0635","Not Significant","2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"
-0.809289738545268,7.09212553389461,4.67211406771781,0.0735113674720959,0.28756248886132,"ECs_2112","Not Significant","fimbrial chaperone protein precursor"
-0.72191159073229,2.389558742232,4.66037312259311,0.0737901759015404,0.288431944271079,"ECs_5108","Not Significant","hypothetical protein"
0.388490931805733,4.71565053029797,4.65729239051717,0.0738617138118497,0.288490507009376,"ECs_3224","Not Significant","fatty acid oxidation complex subunit alpha"
-0.428090574801524,2.93747640588613,4.65433436502861,0.0739326237976716,0.288546529450591,"ECs_3739","Not Significant","xanthine dehydrogenase molybdenum binding subunit"
0.996819343148958,-0.292401871344836,4.65209063614608,0.0740221613564232,0.288675110916755,"ECs_1534","Not Significant","phage murein endopeptidase"
0.878278163312892,1.84448480513403,4.63484663997829,0.0743991537547099,0.289923669444443,"ECs_R0069","Not Significant","tRNA-Arg"
-0.295715666545773,8.2395893100819,4.62796123226135,0.0745617149502537,0.290335349588736,"ECs_0090","Not Significant","UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase"
-0.373469789322079,6.02922085452398,4.62197229751424,0.0747057563916116,0.290492937156987,"ECs_4561","Not Significant","T3SS translocated intimin receptor Tir"
-0.478774714957039,4.5355345321885,4.62154419262627,0.0747160818564923,0.290492937156987,"ECs_0870","Not Significant","ABC transporter permease"
0.538228878898568,3.47622961105845,4.60909367753557,0.0750170490308619,0.291440949814491,"ECs_3428","Not Significant","ferredoxin"
-0.327745706596016,5.87857757871606,4.59950258629341,0.0752495618731519,0.292121777104222,"ECs_4697","Not Significant","transcriptional regulator"
0.7920159787795,-0.467383860189296,4.59506987365166,0.0754009982711949,0.292487066297616,"ECs_5724","Not Significant","pseudogene"
-0.459051187238233,2.17149479873637,4.58545512525138,0.0755938370235029,0.29301228165417,"ECs_3344","Not Significant","hydrogenase 4 membrane subunit"
-0.539895118357653,5.59191429807967,4.58161647092975,0.0756862946541992,0.293147903592308,"ECs_4874","Not Significant","glycerol dehydrogenase"
-0.38202686892724,4.62585591397758,4.57301055555573,0.0758976680605888,0.293513050611517,"ECs_4009","Not Significant","transcriptional repressor of the aga regulon"
0.334921261578799,4.95755426616587,4.57225398368668,0.0759162823960191,0.293513050611517,"ECs_0398","Not Significant","lactose operon repressor"
-0.517509571439653,7.37280493017051,4.56947138432507,0.0759848100200805,0.293513050611517,"ECs_4859","Not Significant","peptidase component of the HslUV protease"
0.620864718407112,6.86197043168503,4.56841987319225,0.0760107312012966,0.293513050611517,"ECs_R0090","Not Significant","tRNA-Arg"
-0.62071625858899,3.47534110067108,4.55778487371279,0.0762740392429745,0.29430701526355,"ECs_5312","Not Significant","hypothetical protein"
0.829521212192209,0.123258000499461,4.55046552481721,0.0764730739641612,0.294851965450632,"ECs_1784","Not Significant","phage endolysin"
-0.433634298096789,5.15816386480642,4.54178377071388,0.0766713786414688,0.295393279796172,"ECs_1397","Not Significant","hypothetical protein"
0.635038460697282,1.62336908414529,4.53899147394428,0.0767440181880405,0.295449990020524,"ECs_1212","Not Significant","phage lysis protein"
-0.335583148525247,5.02675878976566,4.52696602875753,0.0770422831230977,0.296207279560459,"ECs_2326","Not Significant","transcriptional repressor"
0.303197437202974,6.86660403645084,4.52554301509697,0.0770780235942255,0.296207279560459,"ECs_3674","Not Significant","N-acetylmuramoyl-L-alanine amidase"
-0.788989284753409,3.4921021707695,4.52409356053276,0.0771149318283256,0.296207279560459,"ECs_5318","Not Significant","L-galactonate oxidoreductase"
-0.582570217937852,1.24406554763131,4.50981722451493,0.0774788755552938,0.297243508356851,"ECs_0825","Not Significant","phage terminase large subunit"
-0.418320268772503,5.44068466172195,4.50711717228521,0.0775429551980751,0.297243508356851,"ECs_5338","Not Significant","pseudogene"
-1.38690933749245,-1.14286680516619,4.51528665672056,0.0776107652980961,0.297243508356851,"pO157p37","Not Significant","hypothetical protein"
-0.325105680386093,6.74393720452523,4.5041651955189,0.0776177912431534,0.297243508356851,"ECs_3303","Not Significant","RpoE-regulated lipoprotein"
-0.65033545726992,0.359352629245839,4.49971080367232,0.0777438796955133,0.297426619587282,"ECs_0902","Not Significant","pyruvate formate lyase activating enzyme"
0.346231187869462,6.71085032263164,4.4970729741303,0.0777979992606181,0.297426619587282,"ECs_4513","Not Significant","hypothetical protein"
1.12757623536223,-0.604694431347231,4.4980774436867,0.0778487402650063,0.297426619587282,"ECs_5711","Not Significant","TciA/TerB-like protein"
-0.415287492418124,3.46045478000741,4.49312477940741,0.0778988362612446,0.297426619587282,"ECs_3327","Not Significant","transketolase"
0.437542575842244,4.02599492894351,4.48795441392214,0.078030565088552,0.297515959326049,"ECs_2014","Not Significant","NADH-azoreductase"
-0.760545093615313,0.0836233468597379,4.48560514323388,0.0781103041069197,0.297515959326049,"ECs_1109","Not Significant","phage head-DNA stabilization protein"
-0.446055128581242,5.61753191044635,4.48180329801538,0.0781879317618925,0.297515959326049,"ECs_2518","Not Significant","reactive intermediate deaminase"
0.666028285211617,0.11573156525863,4.48000126690803,0.0782512392151309,0.297515959326049,"ECs_1609","Not Significant","integrase"
-0.328619621909169,5.07004752922275,4.47920369938088,0.078254584570821,0.297515959326049,"ECs_0127","Not Significant","multicopper oxidase"
-0.574263126745417,4.95302297207916,4.47851777966691,0.0782721853392586,0.297515959326049,"ECs_R0026","Not Significant","tRNA-Asp"
-0.79646442469662,0.476649765136577,4.47366085071089,0.0784088057479188,0.297660229382319,"ECs_5175","Not Significant","hypothetical protein"
-0.413102321302311,6.21985926688081,4.47249840682319,0.0784268473416657,0.297660229382319,"ECs_0033","Not Significant","ribonucleoside hydrolase 3"
-0.43207007236892,2.11476456057327,4.45011129939212,0.0790073748556602,0.29943833854126,"ECs_0622","Not Significant","4'-phosphopantetheinyl transferase entD"
0.34771530327991,5.87139610262855,4.4498426688963,0.0790127433202383,0.29943833854126,"ECs_1749","Not Significant","cardiolipin synthase 1"
0.85808184216399,0.272776872784347,4.4442501580584,0.0791733593504369,0.299824280658188,"ECs_1964","Not Significant","phage endolysin"
0.463023091050058,1.72617761816605,4.43232298130869,0.0794724485837227,0.300540399369389,"ECs_0573","Not Significant","pseudogene"
0.503050997177648,1.43013962379764,4.43205797183234,0.0794802977356019,0.300540399369389,"ECs_3310","Not Significant","ethanol utilization carboxysome structural protein"
0.579641277655189,1.51894929090959,4.4288145955067,0.0795649421247374,0.300637607243175,"ECs_0747","Not Significant","succinate dehydrogenase membrane anchor subunit"
-0.302428667397599,6.72855003927482,4.42355794797909,0.0796999827616291,0.300901921039345,"ECs_0097","Not Significant","cell division protein FtsQ"
0.305517924944379,7.38357728248291,4.42037823894925,0.0797836706261983,0.300901921039345,"ECs_4901","Not Significant","pantothenate kinase"
0.401948813580987,5.53876585491973,4.41930834591417,0.0798118602560741,0.300901921039345,"ECs_0955","Not Significant","NAD-dependent oxidoreductase"
0.41726405723254,2.40875245570392,4.41635241595081,0.0798910721897625,0.300978108744445,"ECs_2179","Not Significant","phage terminase large subunit"
-0.648252571072763,0.520703972435636,4.4095674046605,0.0800797108639914,0.301418737171213,"ECs_3404","Not Significant","3-phenylpropionate dioxygenase large subunit"
-0.436568849217759,4.06841551947417,4.4074119119722,0.080126212037672,0.301418737171213,"ECs_0195","Not Significant","lipoprotein"
0.456869299472886,2.56553448930023,4.40267964027639,0.0802527255066389,0.301590522931751,"ECs_0687","Not Significant","pseudogene"
0.765131369078055,2.68152776894989,4.40127097536242,0.0802901254932988,0.301590522931751,"ECs_R0030","Not Significant","tRNA-Arg"
-0.408013857408178,2.75690246680403,4.39484125605773,0.0804611405260134,0.302010506124499,"ECs_4093","Not Significant","hypothetical protein"
-0.668290997306493,0.479305707900345,4.39029431983804,0.0805927227990642,0.30228196985149,"ECs_5011","Not Significant","extracellular polysaccharide export OMA protein"
-0.392580791433818,2.65295732756334,4.38603929049069,0.0806961497129087,0.302447508953378,"ECs_4833","Not Significant","transcriptional activator RhaR"
0.540147403321078,0.862157659797988,4.38331907598879,0.0807742857254376,0.302518084791085,"ECs_2914","Not Significant","fimbrial-like adhesin protein"
0.991875827961494,5.29859348996144,4.38014388084448,0.0808530478183804,0.302521256820072,"ECs_R0110","Not Significant","tRNA-Leu"
0.29047924612749,8.50002228443083,4.37862674429125,0.0808937452073275,0.302521256820072,"ECs_3249","Not Significant","hybrid sensory histidine kinase in two-component regulatory system with EvgA"
0.300105210502231,6.17553802450674,4.37284692508621,0.0810490745104998,0.302723989927055,"ECs_4108","Not Significant","serine endoprotease"
0.501735877194671,6.64038249324668,4.37139861324935,0.0810880596442864,0.302723989927055,"ECs_1844","Not Significant","peptidase"
0.577414889464898,1.06299249877528,4.37018275813338,0.0811259937718652,0.302723989927055,"ECs_3041","Not Significant","methyl-galactoside ABC transporter ATPase"
0.328763744137521,4.96421732079528,4.36412873432353,0.0812841457846875,0.303092417871119,"ECs_2447","Not Significant","endonuclease of nucleotide excision repair"
-0.302807864312564,9.68108716689461,4.35808911379703,0.0814475256154712,0.303479786825799,"ECs_4634","Not Significant","DNA gyrase GyrB"
0.727301841863515,1.31879248096609,4.35139488472347,0.0816331942313297,0.303949579397089,"ECs_1267","Not Significant","poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis"
1.07631111081601,-1.31370327155263,4.35868034639748,0.0817027457277465,0.30398665642395,"ECs_4797","Not Significant","outer membrane porin L"
0.321081217326852,6.89539331982287,4.34585444519447,0.0817798829603129,0.304051882638889,"ECs_3940","Not Significant","undecaprenyl pyrophosphate phosphatase"
-0.450937978194403,2.07972507295297,4.34208195497401,0.0818843932367226,0.304218710779696,"ECs_2119","Not Significant","lsr operon transcriptional repressor"
1.17167218883534,0.00837435048087251,4.33841157866379,0.0820093494427622,0.304276138075351,"ECs_3003","Not Significant","hypothetical protein"
0.362337880025831,9.16467722524836,4.33506525738997,0.0820745087690569,0.304276138075351,"ECs_3207","Not Significant","3-oxoacyl-[acyl-carrier-protein] synthase I"
-0.308398905662906,8.50266774880923,4.33268719115555,0.0821396426120687,0.304276138075351,"ECs_4775","Not Significant","proline dipeptidase"
0.818309384823335,2.53574158333195,4.3325254134465,0.0821453497151343,0.304276138075351,"ECs_0746","Not Significant","succinate dehydrogenase cytochrome b556 subunit"
-0.364252655168467,5.92757370778585,4.33055508410381,0.0821981019933019,0.304276138075351,"ECs_0512","Not Significant","maltose O-acetyltransferase"
-0.330943787026924,11.2303640597701,4.32419994794515,0.0823726786205803,0.30470125717446,"ECs_4049","Not Significant","translation initiation factor IF-2"
0.396750193709949,3.13227206415866,4.3205123365188,0.0824747212237234,0.304857647074067,"ECs_4361","Not Significant","hypothetical protein"
-0.504286412771969,3.14065188509162,4.30902521778795,0.0827921043239437,0.305261067004606,"ECs_2390","Not Significant","component of SufBCD Fe-S cluster assembly scaffold"
-0.466979726268512,4.92108120871334,4.30853981455149,0.0828050448031415,0.305261067004606,"ECs_3604","Not Significant","adenosine 5'-phosphosulfate kinase"
-1.44356064195685,7.58150370819251,4.30836649843984,0.0828098376605005,0.305261067004606,"ECs_3359","Not Significant","uracil permease"
-0.345647769456421,3.90081183024593,4.30788450672428,0.0828232340196776,0.305261067004606,"ECs_2783","Not Significant","ssuEADCB/tauABCD operon transcriptional activator"
0.538493752937817,10.1889782908672,4.29076222958074,0.08329961159046,0.306795175973239,"ECs_3445","Not Significant","autonomous glycyl radical cofactor"
-0.418476058580005,5.72699575053729,4.28754118838004,0.0833896558725268,0.306836117981166,"ECs_5703","Not Significant","hypothetical protein"
0.335420568941277,5.05281300569201,4.28496112607832,0.0834618793757784,0.306836117981166,"ECs_3692","Not Significant","lysophospholipid transporter"
-0.399372379666899,4.95613099233959,4.28390120895491,0.083491573941005,0.306836117981166,"ECs_0559","Not Significant","ABC transporter permease"
0.547686711274748,1.77272146412182,4.28128477269224,0.0835674597485851,0.306836117981166,"ECs_1684","Not Significant","D-amino acid dehydrogenase"
-0.433892797639824,4.62193798846439,4.27879734811077,0.0836347636775746,0.306836117981166,"ECs_1724","Not Significant","sulfur relay protein"
0.338157885194118,5.07714377009206,4.27748450981246,0.083671640876652,0.306836117981166,"ECs_4594","Not Significant","EamA family inner membrane transporter"
-0.566855826612132,10.320959758907,4.26359869154337,0.0840631225186143,0.30788161343528,"ECs_4050","Not Significant","transcription elongation factor NusA"
0.934562304653675,-0.37920236972172,4.26458661758453,0.0840774529534101,0.30788161343528,"ECs_1540","Not Significant","DNase"
0.586896351202484,2.57024233502126,4.26073077878364,0.0841453522015534,0.307909212037392,"ECs_1086","Not Significant","hypothetical protein"
-1.25372096673949,-0.681702918544034,4.25729317079118,0.0843623750688737,0.308337831082166,"ECs_2324","Not Significant","beta-D-glucuronidase"
-0.471765593874694,5.45098333809803,4.25230509413208,0.0843833781985303,0.308337831082166,"ECs_0040","Not Significant","crotonobetaine/carnitine-CoA ligase"
-0.633739899122042,3.06023446473146,4.24905683788329,0.0844763335567159,0.308456533624057,"ECs_2458","Not Significant","TVP38/TMEM64 family inner membrane protein"
-0.343910049818525,5.82573648859855,4.23342092262521,0.0849226024352637,0.309864231060286,"ECs_4868","Not Significant","cystathionine gamma-synthase"
0.292119395235603,9.02780208693924,4.22773542587433,0.0850858666640159,0.310238031346065,"ECs_0775","Not Significant","translocation protein TolB"
0.292053768842258,8.97052576167675,4.2252783416652,0.0851565578591735,0.310274001171174,"ECs_1861","Not Significant","enoyl-[acyl-carrier-protein] reductase"
-0.470239312063784,5.04432081206769,4.21913789912148,0.0853335799030204,0.310697067155822,"ECs_4652","Not Significant","phosphoenolpyruvate and 6-phosphogluconate phosphatase"
-0.481580340391315,1.119833547152,4.21483169120877,0.085463032821615,0.310708622863694,"ECs_4004","Not Significant","alpha-dehydro-beta-deoxy-D-glucarate aldolase"
0.30451079611536,7.65608818723015,4.21283936821425,0.0855156649107976,0.310708622863694,"ECs_1038","Not Significant","beta-hydroxydecanoyl thioester dehydrase"
-0.337054148727147,5.54085764017892,4.21149227349084,0.0855546826977882,0.310708622863694,"ECs_2485","Not Significant","Zn-dependent NAD(P)-binding oxidoreductase"
0.339059271164784,5.17899446908419,4.21060487218919,0.0855803989655931,0.310708622863694,"ECs_2416","Not Significant","vitamin B12 ABC transporter ATPase"
0.378629548857142,3.66374734863371,4.20591377486565,0.0857165538157594,0.310789313746405,"ECs_0661","Not Significant","phospholipid:lipid A palmitoyltransferase"
0.689328688434989,8.46606920532217,4.20563908943555,0.0857244784240722,0.310789313746405,"ECs_0889","Not Significant","periplasmic glutamine-binding protein"
-0.681074337575912,1.59983942067966,4.19797552194187,0.0859505967380274,0.311000438805046,"ECs_3518","Not Significant","alpha-amylase"
-0.619342578168536,0.554414813957659,4.1948759801125,0.0860481303876956,0.311000438805046,"ECs_2762","Not Significant","phage replication protein"
0.921437322930512,0.281706797348125,4.19421757260717,0.0860728029379893,0.311000438805046,"ECs_4609","Not Significant","hypothetical protein"
0.352210042501815,3.67440630007264,4.1934919151651,0.0860783899511663,0.311000438805046,"ECs_0847","Not Significant","T3SS secreted effector NleC"
-0.647469093528981,1.29611055049222,4.1933229162598,0.0860875553014556,0.311000438805046,"ECs_0145","Not Significant","fimbrial protein"
-0.553120558487782,7.27053776355173,4.17781886545912,0.0865378610129029,0.312215266215558,"ECs_3782","Not Significant","5-formyltetrahydrofolate cyclo-ligase family protein"
-0.449981158656872,3.77258262485518,4.17753569200739,0.086546243173652,0.312215266215558,"ECs_0070","Not Significant","thiamine/thiamine pyrophosphate ABC transporter ATPase"
0.473562938368426,1.46919368642154,4.16786800345648,0.0868347450232811,0.312934108510102,"ECs_0540","Not Significant","outer membrane transport protein"
0.422695706560916,2.19098001097198,4.16667537966275,0.0868682018526375,0.312934108510102,"ECs_4610","Not Significant","hypothetical protein"
-0.406692673624199,9.56259388958108,4.16045195896493,0.0870509693928282,0.313221093881486,"ECs_0264","Not Significant","aminoacyl-histidine dipeptidase"
-0.415354470191019,1.87103052472348,4.1598644619369,0.0870706745979116,0.313221093881486,"ECs_4620","Not Significant","transporter"
-0.453797385444414,1.49843617153311,4.15332147268101,0.0872659887121761,0.31370247246005,"ECs_1274","Not Significant","transcriptional regulator"
-0.343189666076598,5.40574830934928,4.14273052655376,0.0875788511491881,0.314605436416907,"ECs_2568","Not Significant","zinc ABC transporter ATPase"
-0.518899874795952,5.83189786416297,4.1368952652721,0.087753623797515,0.314616757172127,"ECs_4578","Not Significant","negative regulator GrlR"
0.380843924224543,6.47751256441561,4.13650434510405,0.0877653476575944,0.314616757172127,"ECs_3812","Not Significant","agmatinase"
0.451080183738511,1.56725911381703,4.13654954450993,0.0877670349845003,0.314616757172127,"ECs_0935","Not Significant","putrescine ABC transporter ATPase"
0.515582828771491,3.94619602110889,4.13121710665895,0.0879241861853754,0.314804437543036,"ECs_1443","Not Significant","multidrug resistance protein MdtH"
-0.294976313539573,6.95082629811604,4.13059631076881,0.087942819740997,0.314804437543036,"ECs_3641","Not Significant","nucleoside triphosphate pyrophosphohydrolase"
0.321936652030781,5.7266177034898,4.12772826256882,0.0880291529226306,0.31489250284596,"ECs_1447","Not Significant","lipid II flippase"
-0.335864301850642,6.39670824178192,4.11882757494376,0.0882978078617528,0.315632177927681,"ECs_0004","Not Significant","L-threonine synthase"
0.607343911173471,0.619624515358979,4.11200375681924,0.0885135530538725,0.316025550104085,"ECs_1291","Not Significant","hypothetical protein"
-0.29470871120576,5.82111673523261,4.11110678309962,0.0885317606545261,0.316025550104085,"ECs_4042","Not Significant","tryptophan-specific transport protein"
-0.36513212207595,5.85864256114491,4.10809866278834,0.0886231403493331,0.316116437731288,"pO157p17","Not Significant","hemolysin C"
-0.559703716622033,0.607692969409918,4.1022951822801,0.0888091936187358,0.316116437731288,"ECs_2321","Not Significant","pseudogene"
-0.481802084112433,1.13798286409043,4.10096171610017,0.0888454293308371,0.316116437731288,"ECs_2090","Not Significant","D,D-dipeptide ABC transporter permease"
-0.675529716891069,0.407245323586241,4.10018623495745,0.0888767859228877,0.316116437731288,"ECs_5010","Not Significant","extracellular polysaccharide production lipoprotein"
-0.300303394733713,6.00313421370737,4.09837396753206,0.0889194372283399,0.316116437731288,"ECs_4686","Not Significant","asparagine synthetase A"
0.445341401136497,3.01050265615207,4.09808344829052,0.0889290508026659,0.316116437731288,"ECs_3514","Not Significant","hypothetical protein"
-0.513658641786627,5.85912159780005,4.09307326301215,0.0890815130422375,0.316395409474963,"ECs_4746","Not Significant","magnesium/nickel/cobalt transporter"
0.344986075873707,5.35017770308103,4.0895757302353,0.0891886777468893,0.316395409474963,"pO157p02","Not Significant","EtpC"
1.03188651223133,-0.645657006929591,4.09195247762375,0.0891936088659081,0.316395409474963,"ECs_2171","Not Significant","phage minor tail protein"
-0.283870275774652,8.60496076312882,4.08443076755303,0.0893466316679612,0.316717976468568,"ECs_4495","Not Significant","glycine C-acetyltransferase"
-0.346025574528587,5.1946476856063,4.07007666648533,0.0897893604316792,0.317891666385441,"ECs_0965","Not Significant","macrolide ABC transporter permease/ATPase"
0.530768041802288,1.19403445490721,4.06849505940152,0.0898428770599348,0.317891666385441,"ECs_3232","Not Significant","phage DNA injection protein"
